NoGroupe6|NoCours|NomCours|NumeroLocal|idLocal|TypeDeLocal|DateDebut|HeureDebut|DateFin|HeureFin|NoJour|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-08-29|08:00:00|2016-09-04|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-09-05|08:00:00|2016-09-11|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-09-12|08:00:00|2016-09-18|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-09-19|08:00:00|2016-09-25|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-09-26|08:00:00|2016-10-02|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-10-03|08:00:00|2016-10-09|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-10-10|08:00:00|2016-10-16|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-10-17|08:00:00|2016-10-23|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-10-24|08:00:00|2016-10-30|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-10-31|08:00:00|2016-11-06|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-11-07|08:00:00|2016-11-13|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-11-14|08:00:00|2016-11-20|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-11-21|08:00:00|2016-11-27|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-11-28|08:00:00|2016-12-04|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-12-05|08:00:00|2016-12-11|10:00:00|2|
000002|420SCCMA|Conception et développement de programmes dans un environnement graphique|D3741|INFO|Laboratoire|2016-12-12|08:00:00|2016-12-18|10:00:00|2|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|08:00:00|2016-08-28|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-24|08:00:00|2016-10-30|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-31|08:00:00|2016-11-06|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-07|08:00:00|2016-11-13|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-14|08:00:00|2016-11-20|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-21|08:00:00|2016-11-27|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-28|08:00:00|2016-12-04|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-12-12|08:00:00|2016-12-18|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-29|08:00:00|2016-09-04|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-05|08:00:00|2016-09-11|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-12|08:00:00|2016-09-18|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-19|08:00:00|2016-09-25|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-26|08:00:00|2016-10-02|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-03|08:00:00|2016-10-09|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-10|08:00:00|2016-10-16|10:00:00|3|
000003|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-17|08:00:00|2016-10-23|10:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|10:00:00|2016-08-28|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-24|10:00:00|2016-10-30|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-31|10:00:00|2016-11-06|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-07|10:00:00|2016-11-13|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-14|10:00:00|2016-11-20|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-21|10:00:00|2016-11-27|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-11-28|10:00:00|2016-12-04|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-12-12|10:00:00|2016-12-18|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-29|10:00:00|2016-09-04|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-05|10:00:00|2016-09-11|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-12|10:00:00|2016-09-18|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-19|10:00:00|2016-09-25|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-26|10:00:00|2016-10-02|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-03|10:00:00|2016-10-09|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-10|10:00:00|2016-10-16|12:00:00|3|
000004|107FEAMA|Soins d'urgence en tant que premier intervenant|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-17|10:00:00|2016-10-23|12:00:00|3|
000282|202NYA05|Chimie générale : la matière|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|15:00:00|2016-12-18|17:00:00|2|
000014|203NYB05|Électricité et magnétisme|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|15:00:00|2|
000001|203NYC05|Ondes et physique moderne|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-12-05|12:00:00|2016-12-11|14:00:00|3|
000001|203NYC05|Ondes et physique moderne|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-10-03|12:00:00|2016-10-09|14:00:00|3|
000091|310EFDMA|Description de la fonction du policier patrouilleur|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-21|14:10:00|2016-11-17|17:00:00|3|
000091|310EFEMA|Techniques de communication et d'observation pour le policier patrouilleur|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-20|16:10:00|2016-11-22|18:00:00|1|
000091|310EFMMA|Intervention en matière de circulation routière|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-19|08:15:00|2016-11-18|10:00:00|1|
000091|310EFMMA|Intervention en matière de circulation routière|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-09-19|08:15:00|2016-11-18|11:00:00|5|
000001|350207MA|La psychologie au service de la justice|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|15:00:00|3|
000001|350207MA|La psychologie au service de la justice|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|15:00:00|5|
000010|601103MQ|Littérature québécoise|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|15:00:00|1|
000001|604P21MA|Anglais adapté, niveau avancé|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|09:00:00|2016-12-19|11:00:00|4|
000002|604P30MA|Anglais adapté, niveau très avancé|D3758|MULTIMÉDIA-TAJ|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|2|
000005|101EEJ05|Les grandes fonctions du vivant|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-31|11:00:00|2016-11-06|14:00:00|3|
000005|202EEC05|Chimie organique I|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-08-29|14:00:00|2016-09-04|17:00:00|4|
000205|202NYA05|Chimie générale : la matière|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-08-22|10:00:00|2016-08-28|12:00:00|3|
000003|203NYC05|Ondes et physique moderne|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-31|08:00:00|2016-11-06|10:00:00|2|
000003|203NYC05|Ondes et physique moderne|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-11-07|08:00:00|2016-11-13|10:00:00|2|
000003|203NYC05|Ondes et physique moderne|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-11-21|08:00:00|2016-11-27|10:00:00|2|
000003|203NYC05|Ondes et physique moderne|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-09-26|08:00:00|2016-10-02|10:00:00|2|
000001|320214MA|Géographie culturelle et politique|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-09-05|11:00:00|2016-09-11|14:00:00|3|
000002|320214MA|Géographie culturelle et politique|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-09-05|14:00:00|2016-09-11|17:00:00|4|
000004|350110MA|L'enfance et l'adolescence|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|4|
001701|387968MA|Aspects sociaux et culturels reliés à la santé|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-11|14:10:00|2016-10-11|18:00:00|2|
001701|387968MA|Aspects sociaux et culturels reliés à la santé|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-17|14:00:00|2016-12-04|18:00:00|1|
001701|387968MA|Aspects sociaux et culturels reliés à la santé|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-09-12|14:00:00|2016-09-18|18:00:00|1|
001701|387968MA|Aspects sociaux et culturels reliés à la santé|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-09-19|14:00:00|2016-09-25|18:00:00|1|
001701|387968MA|Aspects sociaux et culturels reliés à la santé|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-03|14:00:00|2016-10-09|18:00:00|1|
000002|410110MA|Comptabilité I|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-10-24|12:00:00|2016-10-30|15:00:00|5|
000007|601103MQ|Littérature québécoise|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|2|
000016|601103MQ|Littérature québécoise|D3762|MULTIMÉDIA - TGE|Classe de multimédia|2016-08-22|15:00:00|2016-12-19|17:00:00|2|
000002|101121MA|Nutriments et physiologie humaine 1|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|5|
000002|101801MA|Introduction au corps humain|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|3|
000003|101801MA|Introduction au corps humain|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|5|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|11:00:00|2016-08-28|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-10-24|11:00:00|2016-10-30|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-10-31|11:00:00|2016-11-06|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-11-07|11:00:00|2016-11-13|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-11-14|11:00:00|2016-11-20|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-11-21|11:00:00|2016-11-27|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-11-28|11:00:00|2016-12-04|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-12-05|11:00:00|2016-12-11|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-12-12|11:00:00|2016-12-18|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-29|11:00:00|2016-09-04|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-09-05|11:00:00|2016-09-11|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-09-12|11:00:00|2016-09-18|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-09-19|11:00:00|2016-09-25|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-09-26|11:00:00|2016-10-02|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-10-03|11:00:00|2016-10-09|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-10-10|11:00:00|2016-10-16|13:00:00|3|
000001|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-10-17|11:00:00|2016-10-23|13:00:00|3|
000009|101EEJ05|Les grandes fonctions du vivant|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|5|
000001|101EGAMA|Microbiologie et épidémiologie|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|1|
000002|101EGAMA|Microbiologie et épidémiologie|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|3|
000001|310532MA|Prévention et délinquance|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|4|
000002|310532MA|Prévention et délinquance|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|2|
000002|310FEMMA|Interventions policières liées aux incendies et autres situations d'urgence|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|5|
000001|310FESMA|Interventions policières liées à la sécurité routière|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|12:00:00|4|
000002|310FESMA|Interventions policières liées à la sécurité routière|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|1|
000003|310FESMA|Interventions policières liées à la sécurité routière|D4600A|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|12:00:00|2|
000001|310321MA|L'intervenant et le réseau juvénile|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|5|
000001|310EEF03|Méthodes d'observation|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|3|
000001|310EEU03|Pouvoirs et devoirs de la police en matière pénale|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|3|
000002|310EEU03|Pouvoirs et devoirs de la police en matière pénale|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|2|
000003|310EEU03|Pouvoirs et devoirs de la police en matière pénale|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|5|
000001|310FEHMA|Intervention sur une scène de crime à titre de premier interv.|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|1|
000002|310FEHMA|Intervention sur une scène de crime à titre de premier interv.|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|3|
000003|310FEHMA|Intervention sur une scène de crime à titre de premier interv.|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|4|
000001|310FELMA|Lois du Québec, règlements municipaux et droit des jeunes|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|12:00:00|4|
000002|310FELMA|Lois du Québec, règlements municipaux et droit des jeunes|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|5|
000003|310FELMA|Lois du Québec, règlements municipaux et droit des jeunes|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|18:00:00|2|
000004|310FELMA|Lois du Québec, règlements municipaux et droit des jeunes|D4607|Multimédia - TPO|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|12:00:00|1|
000001|520337MA|Séminaire : perspectives critiques|D4629|Arts et lettres|Classe de multimédia|2016-08-22|15:00:00|2016-12-19|18:00:00|3|
000001|520337MA|Séminaire : perspectives critiques|D4629|Arts et lettres|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|3|
000001|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|13:00:00|5|
000002|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|1|
000002|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|4|
000003|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|1|
000003|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|1|
000004|530CC2MA|Faire du cinéma|D4629|Arts et lettres|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|5|
000005|601101MQ|Écriture et littérature|D4629|Arts et lettres|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000001|601119MA|Grands courants artistiques et littéraires 1|D4629|Arts et lettres|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|1|
